,Username,Date,Likes,Content,retweets,replies,id,url,place,hashtags,media,keyword,Tweet,coords
345,Narendra4JSP,2022-09-22 08:06:57+00:00,6.0,,2.0,1.0,1.572859986388349e+18,https://twitter.com/Narendra4JSP/status/1572859986388348929,Visakhapatnam East,,,keyword,"@CultFanIkkada Undavalli Arun Kumar kuda cheppadu 
Janasena double aipoyindi ani ante 12%+ 
Manchi strategy tho pothe 15-20% Vote share pakka","17.72083175,83.20636862"
346,ravigarikina1,2022-09-22 07:44:50+00:00,1.0,,0.0,0.0,1.572854421167706e+18,https://twitter.com/ravigarikina1/status/1572854421167706114,Visakhapatnam East,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572854367786762240/pu/img/OjSxrbK8ZcxxXpB0.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572854367786762240/pu/pl/pEvLTnuFzN8ErRj8.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572854367786762240/pu/vid/778x360/VjEW7QckRyIvy9Mf.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572854367786762240/pu/vid/1280x592/3JZxL-DGmOQpn-1b.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572854367786762240/pu/vid/582x270/2zCuLuu8QPr9CNMn.mp4?tag=12', bitrate=256000)], duration=23.149, views=19)]",keyword,"అరే బోకాడ ఒక్కసారి నీఅన్న @ysjagan సోదరి @realyssharmila అక్క నీ అన్నకోసం ఏదో అంటుంది చూసి తరించారా
@JanaSenaParty @PawanKalyan @mnadendla @TSivasankararao @bolisetti_satya @JSPShivaPrasad https://t.co/ICrXRY8q9O https://t.co/3UEKBd3ele","17.72083175,83.20636862"
347,Narendra4JSP,2022-09-22 07:31:43+00:00,1475.0,,699.0,3.0,1.5728511205733908e+18,https://twitter.com/Narendra4JSP/status/1572851120573390848,Visakhapatnam East,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572851002239492096/pu/img/NLoQGWNMn8LIH1AN.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572851002239492096/pu/pl/O6qhoegGzl5_Rt6O.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572851002239492096/pu/vid/636x360/pXpBAThIDGkzfrfg.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572851002239492096/pu/vid/1274x720/Cg0EmVzJsEAa8h_D.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572851002239492096/pu/vid/476x270/p_KagE5TQSzrN1C7.mp4?tag=12', bitrate=256000)], duration=64.032, views=22310)]",keyword,"పవన్ కళ్యాణ్ గారు 2019 ఓటమి తర్వాత కూడా బలంగా నిలబడ్డారు.
బలంగా ప్రజల్లోకి వెళ్తున్నాడు అది మెచ్చుకోవాల్సిన విషయం.
ఇప్పుడు @JanaSenaParty గ్రాఫ్ చాలా పెరిగింది.
@PawanKalyan కి ప్రజల్లో ఆదరణ లభిస్తోంది.
జగన్ anti vote అంతా పవన్ నే encash చేసుకుంటున్నాడు. cbn ని జనం నమ్మట్లేదు https://t.co/IUP5mFNS07","17.72083175,83.20636862"
348,Mohan_JSP,2022-09-22 07:21:46+00:00,1.0,,1.0,0.0,1.5728486149548933e+18,https://twitter.com/Mohan_JSP/status/1572848614954893313,Visakhapatnam East,"['సినీ_వ్యాపార_రాజకీయ', 'పవన్_కళ్యాణ్', 'జనసేన_పార్టీ']","[Photo(previewUrl='https://pbs.twimg.com/media/FdPhedoacAA6m40?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdPhedoacAA6m40?format=jpg&name=large')]",keyword,"★ ఒక్క ఓటమి తో 
#సినీ_వ్యాపార_రాజకీయ కుటుంబాలకు చెందిన హేమాహేమీలు పతనమాయే!

కానీ అదే ఆ ఒక్క ఓటమి
#పవన్_కళ్యాణ్ గారిని
#జనసేన_పార్టీ ని ఆపలేక పోయింది!!
గోడకు కొట్టిన బంతిలా
అదే వేగంతో తిరిగి వచ్చి మరీ
భావితరాల బంగారు భవిష్యత్తు కోసం నిలబడేలా చేసింది!!

That is @JanaSenaParty ✊🏼 https://t.co/LEm9tNAo9n","17.72083175,83.20636862"
349,Narendra4JSP,2022-09-22 06:22:07+00:00,18.0,,4.0,0.0,1.5728336023413391e+18,https://twitter.com/Narendra4JSP/status/1572833602341339136,Visakhapatnam East,,,keyword,"Roja aunty vs Janasena leaders🤙🤙🤙
@ tirupati/ nagiri
https://t.co/Ec4JscKlgA","17.72083175,83.20636862"
350,Lokeshchandra15,2022-09-22 06:18:32+00:00,0.0,,0.0,0.0,1.5728327008763372e+18,https://twitter.com/Lokeshchandra15/status/1572832700876337153,Visakhapatnam East,,,keyword,@PnHarini @Keerthana_JSP @PawanKalyan @JanaSenaParty Jagan anna ki okka Constituency lo vachina anni votes levu mee party motham enduku intha Over matalu mundhu mana moham manam kadukunte best 💦💦,"17.72083175,83.20636862"
351,DrVskp,2022-09-22 06:10:14+00:00,101.0,,31.0,0.0,1.5728306117480612e+18,https://twitter.com/DrVskp/status/1572830611748061184,Visakhapatnam East,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572830553077850112/pu/img/CFTVrbZNFJS0E03K.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572830553077850112/pu/vid/490x270/d_T7DbYBeDvSYhhI.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572830553077850112/pu/vid/640x352/tJxCMtnYvK0MLK4i.mp4?tag=12', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572830553077850112/pu/pl/e6XYs-L7MPXl-OKp.m3u8?tag=12&container=fmp4', bitrate=None)], duration=51.908, views=478)]",keyword,"నిన్న(VDEMA)విశాఖపట్నం డాన్సర్స్ ఈవెంట్ మేనేజ్మెంట్ అసోసియేషన్ బ్రోచర్ నా చేతుల మీదుగా ఆవిష్కరణ జరిగింది*  ఈ ఆవిష్కరణ కార్యక్రమంలో అసోసియేషన్ ప్రతినిధులు సూరజ్ గారు కన్నా గారు లుక్స్ గణేష్ గారు తదితరులు పాల్గొన్నారు ...
@JanaSenaParty 
@PawanKalyan https://t.co/DOya4jbsyP","17.72083175,83.20636862"
352,PAWANKA73970500,2022-09-22 06:04:55+00:00,0.0,,0.0,0.0,1.5728292737147208e+18,https://twitter.com/PAWANKA73970500/status/1572829273714720769,Visakhapatnam East,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572829235915689987/pu/img/cGFD2kdS-WsQlWEo.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572829235915689987/pu/vid/540x540/3Pm6XA3Mcdr0CoKZ.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572829235915689987/pu/vid/640x640/tva9IDxpPC2EiIa1.mp4?tag=12', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572829235915689987/pu/vid/320x320/l9gYth6Wqq4fAAlH.mp4?tag=12', bitrate=432000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572829235915689987/pu/pl/vsKoJWvZXlhaDdS1.m3u8?tag=12&container=fmp4', bitrate=None)], duration=30.8, views=10)]",keyword,".@JanaSenaParty ambulances 🙌🙇

రాజానగరంనియోజకవర్గం నాయకులు బత్తుల రామకృష్ణ గారు ఏర్పాటు చేశారు 😊✊

@PawanKalyan https://t.co/G9bcVzZ4ZF","17.72083175,83.20636862"
353,YSRCPpaytm,2022-09-22 06:02:43+00:00,0.0,,0.0,0.0,1.572828720880296e+18,https://twitter.com/YSRCPpaytm/status/1572828720880295939,Visakhapatnam East,,,keyword,@JanaSenaParty Jabardast lanja roja @RojaSelvamaniRK,"17.72083175,83.20636862"
354,RAVITEJ41592629,2022-09-22 05:51:32+00:00,1.0,,0.0,0.0,1.5728259062255002e+18,https://twitter.com/RAVITEJ41592629/status/1572825906225500161,Visakhapatnam East,,,keyword,@NThathamsetty @apcmo @JanaSenaParty @JSPShatagniTeam @PawanKalyan @mnadendla @NagaBabuOffl 😂😂😂,"17.72083175,83.20636862"
355,ravigarikina1,2022-09-22 05:30:28+00:00,5.0,,0.0,0.0,1.572820606785327e+18,https://twitter.com/ravigarikina1/status/1572820606785327105,Visakhapatnam East,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572820472601116673/pu/img/q5GaUAmR20mJ5YNb.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572820472601116673/pu/vid/480x270/rdegWFVjc9DE_HVG.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572820472601116673/pu/vid/640x360/6Kuo21oRpnnWu3rL.mp4?tag=12', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572820472601116673/pu/pl/HHnnryFt0KTUdZtg.m3u8?tag=12&container=fmp4', bitrate=None)], duration=29.998, views=27)]",keyword,అరే @YSRCParty మాజీ మంత్రి @VelampalliSR నీ బ్రతుకు ఏంటో 2014ఎలక్షన్ లో ఒక్కసారి చేసుకోరా. నువ్వు మా @JanaSenaParty అధినేత శ్రీ @PawanKalyan గారిని దుసించే స్థాయి నీకు లేదు.. కనీసం నీవైపు కన్నెత్తి కూడా చూడని స్థాయి రా.@mnadendla @TSivasankararao @bolisetti_satya @JSPShivaPrasad https://t.co/rojDwZP0yd,"17.72083175,83.20636862"
356,baddimula,2022-09-22 05:24:52+00:00,0.0,,0.0,0.0,1.572819195301331e+18,https://twitter.com/baddimula/status/1572819195301330945,Visakhapatnam East,,,keyword,@PKFC_EGodavari @JanaSenaParty @PawanKalyan Jai janasena....@GWK_JSP,"17.72083175,83.20636862"
357,PAWANKA73970500,2022-09-22 04:38:38+00:00,0.0,,0.0,0.0,1.5728075591821558e+18,https://twitter.com/PAWANKA73970500/status/1572807559182155777,Visakhapatnam East,,"[Photo(previewUrl='https://pbs.twimg.com/media/FdO8I4wakAM8FWc?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdO8I4wakAM8FWc?format=jpg&name=large')]",keyword,"పేరు మార్చి సాధించేది ఏమిటి?

-&gt; వివాదాలు సృష్టించాలని ప్రభుత్వం ప్రయత్నిస్తోంది
 
-&gt; ఎన్ఠీఆర్ బదులుగా వైఎస్సార్ అని పెడితే విశ్వ విద్యాలయంలోనూ, రాష్ట్రంలోనూ వైద్య వసతులు మెరుగైపోయాతాయా?  - JanaSena Chief Sri @PawanKalyan https://t.co/w4ojGf26C5","17.72083175,83.20636862"
358,Cbagadi,2022-09-22 04:17:13+00:00,0.0,,0.0,1.0,1.5728021728611738e+18,https://twitter.com/Cbagadi/status/1572802172861173761,Visakhapatnam East,,,keyword,"@JanaSenaParty @PawanKalyan Same question in a different way...
What 
What will you achieve by getting 3-4 marriages? 😅😅","17.72083175,83.20636862"
359,GadipalliRao,2022-09-22 04:14:57+00:00,0.0,,0.0,0.0,1.57280160259942e+18,https://twitter.com/GadipalliRao/status/1572801602599419904,Visakhapatnam East,,,keyword,"@sgogireddy00 @SUBHASHINIjsp @YSRCParty @JanaSenaParty @PawanKalyan @JSPVeeraMahila నీవు అక్కడికి రారా...
మనం మనం మాట్లాడుకుందాం...","17.72083175,83.20636862"
360,crk5188,2022-09-22 04:11:21+00:00,0.0,,2.0,0.0,1.5728006963613e+18,https://twitter.com/crk5188/status/1572800696361299968,Visakhapatnam East,"['RetainNTRName', 'janasena', 'Pawanakalyan']",,keyword,"#RetainNTRName
Pawan kalyan call to retain NTR Name to univt
#janasena #Pawanakalyan","17.72083175,83.20636862"
361,rkgarimella,2022-09-22 03:59:27+00:00,1.0,,0.0,0.0,1.5727976998872842e+18,https://twitter.com/rkgarimella/status/1572797699887284224,Visakhapatnam East,,"[Photo(previewUrl='https://pbs.twimg.com/media/FdOrIy-UUAAltqx?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FdOrIy-UUAAltqx?format=png&name=large')]",keyword,.@IYRKRao @Narendra4JSP @JanaSenaParty @NagaBabuOffl @MNageswarRaoIPS @BalajiGupta @JaiTDP @drmahishmak @anigalla @BJP4Andhra @bandisanjay_bjp @PurandeswariBJP @rao_kolikapudi @RamMNK @renuka_jetti https://t.co/P6DIc7UA0u,"17.72083175,83.20636862"
362,itsmevikas3,2022-09-22 03:46:05+00:00,3.0,,1.0,0.0,1.5727943357241262e+18,https://twitter.com/itsmevikas3/status/1572794335724126208,Visakhapatnam East,,,keyword,@KamaalSheihk @RojaSelvamaniRK @mekiranroyal @keerthiJSP @JanaSenaParty @RojaSelvamaniRK nagariki ramantav vastae emo bhaya padatav neku nduku challenges musukoni intlo kurcho Leda jail Reddy gadi bajana cheysuko,"17.72083175,83.20636862"
363,RAVITEJAR8,2022-09-22 03:28:08+00:00,0.0,,0.0,1.0,1.5727898188784927e+18,https://twitter.com/RAVITEJAR8/status/1572789818878492672,Visakhapatnam East,,,keyword,"రియల్ ఎస్టేట్ సంస్థలకు పెట్టుకున్న పేర్లు ""సిలికాన్ బిల్డర్స్"" &amp; క్లాసిక్ రియాల్టీ""

వాళ్ళ స్వంత ఆస్తులమీద వాళ్ళ అయ్య పేరు ఉండదు....తాత పేరు ఉండదు....

వీళ్ళ ప్రతాపమంతా మన ఆస్తుల మీదే..😡😡😡 @JanaSenaParty  @jssoldiers","17.72083175,83.20636862"
364,csk_venky,2022-09-22 03:00:03+00:00,1.0,,0.0,0.0,1.5727827523864044e+18,https://twitter.com/csk_venky/status/1572782752386404358,Visakhapatnam East,,,keyword,@JanaSenaParty 😂😂😂,"17.72083175,83.20636862"
365,SankarBotcha1,2022-09-22 01:52:28+00:00,0.0,,0.0,0.0,1.5727657428688855e+18,https://twitter.com/SankarBotcha1/status/1572765742868885505,Visakhapatnam East,,,keyword,"@AneshBabu10 @JanaSenaParty ఇంతకీ నీది ఏ పార్టీ
అతనికి వచ్చే ఒట్లుకి అతడు మాట్లాడే మాటలుకి సంబంధం లేకపోయినా పరవాలేదు అతడి వెంట మేముంటాం
First నీ dp మార్చురేయ్ 
జై భీమ్ 🙏🤣🤣","17.72083175,83.20636862"
366,pjrams,2022-09-22 00:41:39+00:00,1.0,,0.0,0.0,1.572747923141456e+18,https://twitter.com/pjrams/status/1572747923141455872,Visakhapatnam East,,,keyword,@JanaSenaParty @PawanKalyan ఆంధ్రప్రదేశ్ నీ YSR ప్రదేశ్ అనీ  మార్చిన మారుస్తారు....,"17.72083175,83.20636862"
367,appupavanfans,2022-09-22 00:08:42+00:00,23.0,,8.0,0.0,1.5727396293293056e+18,https://twitter.com/appupavanfans/status/1572739629329305601,Visakhapatnam East,,"[Photo(previewUrl='https://pbs.twimg.com/media/FdN-VzOaIAAucrS?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdN-VzOaIAAucrS?format=jpg&name=large')]",keyword,విశాఖ జిల్లా దక్షిణ నియోజకవర్గం 31వ వార్డుకు చెందిన ధూమ్ బైక్ రెంట్స్ ప్రొప్రైటర్ శ్రీరూప గారు @JanaSenaParty @PawanKalyan గారి సిద్ధాంతాలకు ఆకర్షితులై ఈరోజు @JSPShivaPrasad గారి ఆధ్వర్యంలో పార్టీ జనరల్ సెక్రటరీలు @TSivasankararao గారు @bolisetti_satya సమక్షంలో పార్టీలో చేరారు ✊ https://t.co/HyK8V0EcPp,"17.72083175,83.20636862"
368,Jspsaiprakash,2022-09-21 19:11:42+00:00,23.0,,8.0,0.0,1.5726648859470193e+18,https://twitter.com/Jspsaiprakash/status/1572664885947019265,Visakhapatnam East,['JSPForNewAgePolitics'],"[Photo(previewUrl='https://pbs.twimg.com/media/FdM6Xp3akAI9yyA?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdM6Xp3akAI9yyA?format=jpg&name=large')]",keyword,"గెలిచిన వాడి వెనుక 100 మంది ఎప్పుడు ఉంటారు,
గెలవని వాడి వెనుక నిలబడిన వాడికే తెలుస్తది గెలవడం,కష్టమో నష్టమో నా ప్రయాణం ఎప్పుడు పవన్ కళ్యాణ్ గారి వెనకే..!
@PawanKalyan 
@JanaSenaParty 
#JSPForNewAgePolitics https://t.co/UtjTVlzVeD","17.72083175,83.20636862"
369,KumarPk110dhfm,2022-09-21 18:04:55+00:00,0.0,,0.0,0.0,1.572648080172028e+18,https://twitter.com/KumarPk110dhfm/status/1572648080172027904,Visakhapatnam East,,,keyword,@AjjuRoyal1 @AneshBabu10 @JanaSenaParty Jalga entra pawla kukka,"17.72083175,83.20636862"
370,PlvnYadav,2022-09-21 17:45:19+00:00,7.0,,5.0,0.0,1.5726431468608266e+18,https://twitter.com/PlvnYadav/status/1572643146860826630,Visakhapatnam East,,"[Photo(previewUrl='https://pbs.twimg.com/media/FdMml64XwAUJjS7?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdMml64XwAUJjS7?format=jpg&name=large')]",keyword,"@JanaSenaParty 

రాజధాని ముసుగులో వైసీపీ దోపిడీ!

విశాఖ ఆస్తుల్ని దోచుచుకుంటే ఊరుకునేది లేదు 
 
ప్రభుత్వ పెద్దల అరాచకాల్ని అడ్డుకుంటాం

భూ తిమింగలాలపై సీబీఐని ఆశ్రయిస్తాం

హయగ్రీవ, రుషికొండ, రేడియంట్‌ ప్రాజెక్టులపై న్యాయపోరాటం చేస్తాం@PawanKalyan https://t.co/j0SyVkHsfr","17.72083175,83.20636862"
371,karthikgol,2022-09-21 17:20:03+00:00,0.0,,0.0,0.0,1.5726367894705562e+18,https://twitter.com/karthikgol/status/1572636789470556161,Visakhapatnam East,,,keyword,@siddusss @IndianPAC @ysjagan @PawanKalyan @JanaSenaParty Ycp official party fund 300kotlu paine undhi. Dhanni official ga FD chestharu just like TRS. Dhani paina ochina interest money chalu,"17.72083175,83.20636862"
372,KumarPk110dhfm,2022-09-21 17:15:09+00:00,0.0,,0.0,0.0,1.5726355580019302e+18,https://twitter.com/KumarPk110dhfm/status/1572635558001930241,Visakhapatnam East,,,keyword,@apjspsoldiers @PawanKalyan @JanaSenaParty @RayapatiAruna @JSPVeeraMahila Enno vadhina kosam matladali ayithey,"17.72083175,83.20636862"
373,JSPShivaPrasad,2022-09-21 16:31:57+00:00,987.0,,256.0,2.0,1.5726246856319345e+18,https://twitter.com/JSPShivaPrasad/status/1572624685631934464,Visakhapatnam East,,"[Photo(previewUrl='https://pbs.twimg.com/media/FdMV0DkacAA8lRM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdMV0DkacAA8lRM?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FdMV0SAagAI3JDs?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdMV0SAagAI3JDs?format=jpg&name=large')]",keyword,"విశాఖ జిల్లా దక్షిణ నియోజకవర్గం 31వ వార్డుకు చెందిన ధూమ్ బైక్ రెంట్స్ ప్రోపరేటర్ శ్రీరూప గారు @JanaSenaParty అధ్యక్షులు శ్రీ @PawanKalyan సిద్ధాంతాలకు ఆకర్షితులై ఈరోజు పార్టీ జనరల్ సెక్రటరీలు @TSivasankararao గారు మరియు @bolisetti_satya సమక్షంలో పార్టీలో చేరడం జరిగినది
@mnadendla https://t.co/7WT4A9SGkN","17.72083175,83.20636862"
374,KumarPk110dhfm,2022-09-21 16:14:46+00:00,1.0,,0.0,1.0,1.572620360033665e+18,https://twitter.com/KumarPk110dhfm/status/1572620360033665026,Visakhapatnam East,,,keyword,@PnHarini @Keerthana_JSP @PawanKalyan @JanaSenaParty Em collection akka package collection haa,"17.72083175,83.20636862"
375,KumarPk110dhfm,2022-09-21 16:13:45+00:00,3.0,,0.0,1.0,1.5726201063663575e+18,https://twitter.com/KumarPk110dhfm/status/1572620106366357504,Visakhapatnam East,,,keyword,@JanaSenaParty Cheppevi sriranga neethulu chesevi ranku panulu paina nee lost kindhana mee pillalu bhoothuluedhi,"17.72083175,83.20636862"
376,KumarPk110dhfm,2022-09-21 16:12:41+00:00,0.0,,0.0,2.0,1.5726198352926597e+18,https://twitter.com/KumarPk110dhfm/status/1572619835292659715,Visakhapatnam East,,,keyword,@AnnayyaAbimani @JanaSenaParty Rabutvam cheyyadam entra erripuka,"17.72083175,83.20636862"
377,KumarPk110dhfm,2022-09-21 16:11:45+00:00,0.0,,0.0,0.0,1.5726195998118461e+18,https://twitter.com/KumarPk110dhfm/status/1572619599811846147,Visakhapatnam East,,,keyword,@street_rider_aj @anush_kore @sidhathrimurth1 @Knchari149 @JanaSenaParty Paina post chudu eedu amma ni thiduthunnadu,"17.72083175,83.20636862"
378,crk5188,2022-09-21 16:02:27+00:00,1.0,,3.0,0.0,1.5726172613699502e+18,https://twitter.com/crk5188/status/1572617261369950214,Visakhapatnam East,"['janasena', 'PawanKalyan']",,keyword,"Pawan kalyan will bring the change in AP Politics. Support #janasena
#PawanKalyan in upcoming election.","17.72083175,83.20636862"
379,RAVITEJ41592629,2022-09-21 15:56:02+00:00,0.0,,0.0,0.0,1.5726156467726295e+18,https://twitter.com/RAVITEJ41592629/status/1572615646772629504,Visakhapatnam East,,,keyword,@Manipriya_JSP @RojaSelvamaniRK @JSPVeeraMahila @JanaSenaParty @PawanKalyan Good sister,"17.72083175,83.20636862"
380,KumarPk110dhfm,2022-09-21 15:51:24+00:00,0.0,,0.0,1.0,1.5726144807225303e+18,https://twitter.com/KumarPk110dhfm/status/1572614480722530310,Visakhapatnam East,,,keyword,@Midastouch_AP @NaanMahaanAllah @JanaSenaParty @PawanKalyan Antey meeru single ga raru ani oppukuntunnav,"17.72083175,83.20636862"
381,KumarPk110dhfm,2022-09-21 15:50:53+00:00,0.0,,0.0,0.0,1.5726143481447793e+18,https://twitter.com/KumarPk110dhfm/status/1572614348144779269,Visakhapatnam East,,,keyword,@harsha02_ @sayedalthaf5 @JanaSenaParty @PawanKalyan Madyalo vachindhi pawlagadu aadekem sambandham evari peru pedithey cbn kukka,"17.72083175,83.20636862"
382,KumarPk110dhfm,2022-09-21 15:45:29+00:00,0.0,,0.0,1.0,1.572612989706195e+18,https://twitter.com/KumarPk110dhfm/status/1572612989706194945,Visakhapatnam East,,,keyword,@Midastouch_AP @NaanMahaanAllah @JanaSenaParty @PawanKalyan Same to u bro. Evariki vallu correct anukuntaru sowait for 2024 vote u believe everyone has their vote. Marla dabbulu pancharu liquor pancharu ani cheppukoni brathikey sthayiki raavadhu entha nidrapovadam maa valla kadhu,"17.72083175,83.20636862"
383,KumarPk110dhfm,2022-09-21 15:43:54+00:00,0.0,,0.0,1.0,1.5726125940742922e+18,https://twitter.com/KumarPk110dhfm/status/1572612594074292226,Visakhapatnam East,,,keyword,@harsha02_ @sayedalthaf5 @JanaSenaParty @PawanKalyan Entra nee badha nee kukka edupu aakupuk sambandhamleni pawlagadu madyalo vasthey aadini dengakunda ekkada extralu denguthunnav,"17.72083175,83.20636862"
384,KumarPk110dhfm,2022-09-21 15:42:36+00:00,1.0,,0.0,0.0,1.5726122643139133e+18,https://twitter.com/KumarPk110dhfm/status/1572612264313913345,Visakhapatnam East,,,keyword,@RebalKing19 @JaganYsrcp1 @JanaSenaParty @PawanKalyan Edhi nijamey kadha endhuku antha noppi vallaki.caste bias kuda ekkuva vuntadhi so politics anevi evi cheyali avi cheyali kadhu vallani cheyyamaney akkada kurchobettaru nachakapothey dhinchestharu ley,"17.72083175,83.20636862"
385,KumarPk110dhfm,2022-09-21 15:41:23+00:00,3.0,,2.0,0.0,1.5726119614012457e+18,https://twitter.com/KumarPk110dhfm/status/1572611961401245696,Visakhapatnam East,,,keyword,@Midastouch_AP @satyaycp @JanaSenaParty @PawanKalyan Bro edhem alavatu meeku tickets kosamey matladithey avi thappa inkemleva antaru edhi chesina evi thappa inkem leva antey valla pani vallu chestharu anni problems vunnayani alaga kurchuntaraa edhokati chestharuga.anni  chusthu vurukovala,"17.72083175,83.20636862"
386,KumarPk110dhfm,2022-09-21 15:39:41+00:00,0.0,,0.0,0.0,1.5726115316780524e+18,https://twitter.com/KumarPk110dhfm/status/1572611531678052353,Visakhapatnam East,,,keyword,@Midastouch_AP @NaanMahaanAllah @JanaSenaParty @PawanKalyan Vallu ela gourvinchukunnaru villa thandriki ethanu alaney gouravinchukuntadu alagey cheyali ani rule emiledhu dhanini use chesukkni ntr ni thitteyvallu kuda neethulu chebuthunnari,"17.72083175,83.20636862"
387,KumarPk110dhfm,2022-09-21 15:37:47+00:00,0.0,,0.0,0.0,1.5726110525669007e+18,https://twitter.com/KumarPk110dhfm/status/1572611052566900738,Visakhapatnam East,,,keyword,@Midastouch_AP @NaanMahaanAllah @JanaSenaParty @PawanKalyan Ntr ki evvalsina respect echadu valla nannaki evvalsina respect echadu adhi thesesthey ntr paruvu emi https://t.co/pyi2HsTums dhanikosam ekkuva alochinchavalsina avasaramledhu,"17.72083175,83.20636862"
388,KumarPk110dhfm,2022-09-21 15:36:38+00:00,0.0,,0.0,1.0,1.572610765487747e+18,https://twitter.com/KumarPk110dhfm/status/1572610765487747076,Visakhapatnam East,,,keyword,@Midastouch_AP @NaanMahaanAllah @JanaSenaParty @PawanKalyan University ki mundhu nunchi em peru undhi okasari check chesukoni raa. Ntr ki evvalvalsina dhanni zilla rupamlo pettadu ntr em doctor kadhu ysr is doctor and maku thelisina arogyadhatha ysrae.tdp em medical colleges kattaledhu ysr timelo 3vachai so medicalga ysr correct,"17.72083175,83.20636862"
389,KumarPk110dhfm,2022-09-21 15:29:10+00:00,0.0,,0.0,0.0,1.572608884057211e+18,https://twitter.com/KumarPk110dhfm/status/1572608884057210885,Visakhapatnam East,,,keyword,@2244Linganna @JanaSenaParty @PawanKalyan Pawla gadu cbn dhi gudusthadu nuvvu velli gudu dhochukupothadu,"17.72083175,83.20636862"
390,KumarPk110dhfm,2022-09-21 15:28:21+00:00,0.0,,0.0,1.0,1.5726086801972265e+18,https://twitter.com/KumarPk110dhfm/status/1572608680197226496,Visakhapatnam East,,,keyword,@Midastouch_AP @NaanMahaanAllah @JanaSenaParty @PawanKalyan Valla nanna kosam athanu chesukuntadu ntr ki kuda vijayawada peruni marchadu,"17.72083175,83.20636862"
391,KumarPk110dhfm,2022-09-21 15:27:23+00:00,1.0,,0.0,1.0,1.5726084344487977e+18,https://twitter.com/KumarPk110dhfm/status/1572608434448797698,Visakhapatnam East,,,keyword,@Midastouch_AP @satyaycp @JanaSenaParty @PawanKalyan Kothadhi thechadu eedu pathakalu anta. Evadu cheppadra neeku places roads  stadium universites ela estamochinavi marchukuntaru Constitution ney amend chesukovachu evi marchakudadhu ani ela chebuthunnav jokes veyyaku,"17.72083175,83.20636862"
392,prasanna264,2022-09-21 15:25:03+00:00,0.0,,0.0,0.0,1.5726078476027453e+18,https://twitter.com/prasanna264/status/1572607847602745346,Visakhapatnam East,,,keyword,@JanaSenaParty @PawanKalyan  Ipdu emayyayi @RojaSelvamaniRK  garu appati  matalu..... Ipudukuda randi bayataki.. Mike lu mundu sollu kadu.. Chesi chupiyali.. Bar tender la lo entha minguthunnaru okkakalu.. Kompatesi me intlo tagadam manesara enti ipudu bayataku ravatledu.. https://t.co/HtZnbBAC4N,"17.72083175,83.20636862"
